Data S1. Processed proteomic data for M. capitata colony MC289 (n=2 per treatment/time point). Normalized abundance values and peptide statistics are shown for each protein identified. 																																	
Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Contaminant	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	# Razor Peptides	MC-289_T1-Amb_1603	MC-289_T1-Amb_1609	MC-289_T1-HiT_2878	MC-289_T1-HiT_2023	MC-289_T3-Amb_1595	MC-289_T3-Amb_2741	MC-289_T3-HiT_2183	MC-289_T3-HiT_2058	MC-289_T5-Amb_1721	MC-289_T5-Amb_2874	MC-289_T5-HiT_1341	MC-289_T5-HiT_2998	MC-289_Field_289-1	MC-289_Field_289-2	# Protein Groups	Modifications
FALSE	High	Master Protein	Montipora_capitata_PredGene_g23862	Montipora_capitata_PredGene_g23862	0.001	FALSE	3.341	6	1	1	1	262	29	5.19	0	1	0	69.1	75.8	55.5	81.9	72.9	61.1	59.1	64	71.7	85.7	66.6	69.2	60.1	78.3	1	
FALSE	Medium	Master Protein	Montipora_capitata_PredGene_g64074	Montipora_capitata_PredGene_g64074	0.021	FALSE	1.38	4	1	1	1	535	59.6	5.08	0	1	0	14.6	8	10.6	9.6	18	12.3	9.3	8.9	13	6.9	4.8	11	8.7	8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g35550	Montipora_capitata_PredGene_g35550	0	FALSE	87.262	38	16	50	16	469	51.4	5.22	47.5	16	0	1681.7	1832.6	1800.6	1482.2	1737.1	1517	1842.3	2036	1842.1	2116.8	2221.6	1909.6	1986.5	1904.3	1	Met-loss [N-Term]
FALSE	High	Master Protein	Montipora_capitata_PredGene_g54967	Montipora_capitata_PredGene_g54967	0	FALSE	41.756	22	8	11	7	516	57.4	5.74	12.42	8	1	1165.8	1273.9	1290.3	996.6	1156.4	1129.5	1402.7	1322.4	1246.8	1273.8	1250.8	1049.7	1398.8	1312.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g1808	Montipora_capitata_PredGene_g1808	0	FALSE	19.342	8	5	5	1	800	89.4	5.72	0	5	2	160.2	39.3	28.2	193.1	38.2	41	58.3	60.4	19.7	95	53.3	125.1	32	37.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g50755	Montipora_capitata_PredGene_g50755	0	FALSE	18.242	26	3	4	3	153	17.3	7.21	13.35	3	0	143	167.7	135.9	153.1	167.5	184.1	109.7	153.6	136.8	156.7	98.7	222.1	113.8	144.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA8493_R0	Montipora_capitata_PredGene_adi2mcaRNA8493_R0	0	FALSE	16.166	7	4	4	4	620	69	7.31	6.09	4	0	306.1	331.5	306.6	286.8	304	322.1	250.9	251.9	349.8	270.2	279.3	296.1	283.4	319.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g6672	Montipora_capitata_PredGene_g6672	0	FALSE	6.534	15	3	3	3	182	20.8	5.99	0	3	0	35.2	33.8	28.7	35.9	40.8	30.4	32.5	32.8	30.8	33	33.8	29.8	36	35.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g36960	Montipora_capitata_PredGene_g36960	0	FALSE	115.229	46	15	51	15	321	36	6.11	35.03	15	0	2709.7	2679.6	2469.9	2553.7	2538.9	2484.9	2729.4	2784.2	2674.2	2874.9	2780.1	2746.5	2796	2564.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g67846	Montipora_capitata_PredGene_g67846	0	FALSE	45.676	55	7	17	7	171	19.5	4.82	13.96	7	0	1024.4	999.7	923.7	962	846.9	798.7	1088.9	944.4	1072.1	1274.1	1197	1021.5	998.6	1229.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g65035	Montipora_capitata_PredGene_g65035	0	FALSE	38.329	30	6	21	6	224	25.4	8.19	21.68	6	0	770.1	707.6	617.8	766.3	1078.2	845.6	1289.9	1486.4	270.3	883	1283.5	208.8	1178.1	880.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g50381	Montipora_capitata_PredGene_g50381	0	FALSE	28.206	21	6	8	6	495	56.6	6.29	5.35	6	0	185.8	225.1	202.9	179.1	173.3	219.2	264.3	177.7	138.3	193.4	158.7	131.1	181.7	172.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g40981	Montipora_capitata_PredGene_g40981	0	FALSE	14.89	4	3	3	3	1034	118.6	7.94	2.07	3	0	74.5	81.5	75.2	70.3	94.4	87.9	70.5	53.6	78.7	74.1	55.1	46.9	69.4	67	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA31656_R0	Montipora_capitata_PredGene_adi2mcaRNA31656_R0	0	FALSE	10.448	8	3	5	3	412	46.8	6.55	2.45	3	0	464.7	414.7	440.1	380.5	590.3	558.1	441.8	332.2	357.2	387.1	303.6	334.1	519	401	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA11884_R1	Montipora_capitata_PredGene_adi2mcaRNA11884_R1	0.001	FALSE	4.643	2	1	1	1	453	50.3	6.51	0	1	0	38.1	32.6	33.7	32	32.4	31.2	31.8	36.4	24.9	37.6	53	41.9	35.2	31.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g29428	Montipora_capitata_PredGene_g29428	0	FALSE	66.619	30	16	27	16	630	70.5	5.2	20.26	16	0	741.9	605.7	577.7	677.1	592.5	546.6	508.2	562.9	647.9	797.8	529.8	190.7	853	683.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g12981	Montipora_capitata_PredGene_g12981	0	FALSE	19.226	16	4	4	4	365	39.4	5.6	4.18	4	0	130.7	96.3	112.5	97.5	114.4	104.5	104.5	89.9	92.2	121.5	101.1	69	106.5	70.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g35879	Montipora_capitata_PredGene_g35879	0	FALSE	14.559	13	4	4	4	346	40.4	7.24	2.55	4	0	72.2	70.8	65.6	67.9	92.8	79.5	75.8	62.4	82.5	71.3	74.7	83.6	74.7	96.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA30185_R0	Montipora_capitata_PredGene_adi2mcaRNA30185_R0	0	FALSE	6.498	5	2	2	2	464	52.6	6.05	0	2	0	11.4	14.1	9.9	14.1	8.5	10.8	10.5	13.5	9.1	9.4	9.5	6.6	14.5	13	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g22493	Montipora_capitata_PredGene_g22493	0.001	FALSE	3.714	2	2	2	2	905	101.8	4.86	2.89	2	0	15.6	9.7	11.2	11.7	12.3	11.6	9	10.6	11.1	14.4	18.4	9.3	6.8	10.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g35934	Montipora_capitata_PredGene_g35934	0.001	FALSE	3.691	5	1	1	1	266	29.8	9.77	0	1	0	138.8	144.5	129	135.3	121.2	130.7	87	83.7	130.8	159.4	95.2	81.1	98.2	127.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g26834	Montipora_capitata_PredGene_g26834	0.001	FALSE	3.063	7	1	1	1	181	21.2	10.02	0	1	0	18.1	14.6	12.3	18.7	12.2	12.7	10.5	11.5	14.2	10.2	9.3	3.6	11.4	11.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g56936	Montipora_capitata_PredGene_g56936	0	FALSE	72.639	30	11	55	8	344	39	5.9	28.09	11	3	1573.1	2815.1	1889.5	2045.4	1729.5	1599.1	2133.9	2150.1	1159.3	3007.2	2983.4	1549.5	1929	1602.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA26986_R3	Montipora_capitata_PredGene_adi2mcaRNA26986_R3	0	FALSE	48.669	53	7	21	1	302	32.3	8.43	11.49	7	0	20	14.1	14.9	16.6	18.6	18.3	20.7	16.5	90.8	26	22.8	67	23	22.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g51636	Montipora_capitata_PredGene_g51636	0	FALSE	38.562	29	9	14	9	311	33.1	5.59	4.34	9	0	597.9	629.7	549.8	596.9	596.1	504.4	640.7	645.9	503.6	709.5	711.1	453.8	680.6	577.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g46406	Montipora_capitata_PredGene_g46406	0	FALSE	28.957	27	6	7	6	278	31.5	7.44	9.15	6	0	251.4	311.5	249.8	273.2	295.6	270.3	239.9	250.6	238.4	221.9	214.8	226.7	269.1	272.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g15333	Montipora_capitata_PredGene_g15333	0	FALSE	14.505	10	6	6	6	543	58.9	8.72	1.85	6	0	150.4	164.5	149.7	144.1	144.6	139.2	157.7	211.9	154.8	163.7	190.9	201	139.4	179.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g68765	Montipora_capitata_PredGene_g68765	0	FALSE	9	4	2	2	2	531	60.9	4.69	2.1	2	0	93.1	77.7	68.3	92.5	71.2	63.8	73.1	60.6	73.2	70.8	74.4	80	60.4	76.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA22623_R0	Montipora_capitata_PredGene_adi2mcaRNA22623_R0	0	FALSE	8.29	2	4	4	2	1395	152.8	5.54	0	4	0	54.9	48.9	54.3	43.2	59.3	52.7	45.7	50.4	35.8	69.5	59.5	44.7	61.6	50.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g18030	Montipora_capitata_PredGene_g18030	0	FALSE	6.999	3	2	2	2	699	76.5	6.39	5.16	2	0	171	268.5	186.6	214.8	252.3	223	302.7	361.5	168	241.5	278.4	215.9	377.6	266.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g27045	Montipora_capitata_PredGene_g27045	0.001	FALSE	3.985	20	2	2	2	75	8.3	10.01	0	2	0	159.9	171.6	166.9	143.5	185.4	149.9	118.7	108.8	147.7	176.9	138.2	136.8	180.1	172.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g18063	Montipora_capitata_PredGene_g18063	0	FALSE	53.963	22	14	14	8	840	91.3	5.55	7.23	14	5	421.3	457.5	372.7	451.8	385.8	410.3	444.5	476.6	329.2	472	434.9	280.1	442.5	398.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g53961	Montipora_capitata_PredGene_g53961	0	FALSE	50.229	24	9	14	9	496	56.4	5.15	14.63	9	0	1177.7	1164.5	1031.3	1162.7	973.6	1055	1139.5	1064.8	1171.9	1411.5	1228	1063	1016.3	1215.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g1736	Montipora_capitata_PredGene_g1736	0	FALSE	27.571	16	6	6	4	595	66.4	8.46	6.26	6	0	159.7	101.4	113.7	124.6	152.9	150.5	121	134.1	106.8	161.1	118.6	110.9	141.8	103.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g13597	Montipora_capitata_PredGene_g13597	0	FALSE	21.847	14	5	5	5	526	60.2	6.38	5.77	5	0	66.5	89.8	66.3	78.8	53.4	63.7	57.9	74.7	81.2	84.5	57.3	39.6	66.2	57.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g62476	Montipora_capitata_PredGene_g62476	0	FALSE	18.314	22	5	5	5	325	37.2	6.25	5.77	5	0	283.9	277.3	277.7	247.9	257.8	289.3	249.1	274.5	245.3	240	239.2	268.4	215.5	229.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g46002	Montipora_capitata_PredGene_g46002	0	FALSE	16.515	18	2	3	2	194	22.1	4.93	2.78	2	0	27.2	21.5	21.9	23.3	24.1	22.2	24.1	24.8	12.4	28	25	31.1	22.7	24.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g13409	Montipora_capitata_PredGene_g13409	0	FALSE	14.582	15	4	4	4	321	35.4	8.13	7.75	4	0	108.2	89.3	85.6	98.6	102.1	100.1	83.9	83.8	72.6	89.8	83.2	90.4	89.1	95.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g66170	Montipora_capitata_PredGene_g66170	0	FALSE	8.209	7	2	2	2	337	37.5	5.16	4	2	0	141.1	143.5	137.9	128.4	161.8	165.1	108.2	97.6	91.8	140.1	147.1	128.6	123.2	125.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g8497	Montipora_capitata_PredGene_g8497	0	FALSE	6.779	4	3	3	3	753	84.7	7.11	0	3	0	159.3	163.1	164.5	138.2	204.9	186.8	129.9	151.4	159.3	127.8	153.9	242.8	193	211.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA16994_R2	Montipora_capitata_PredGene_adi2mcaRNA16994_R2	0	FALSE	5.046	2	1	1	1	579	63.5	7.71	0	1	0	12.7	10.2	9.5	11.8	11.5	11.1	14.1	14.4	6.4	9	11.9	3.4	10.9	17.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g28774	Montipora_capitata_PredGene_g28774	0.001	FALSE	3.384	11	2	2	2	180	20.1	4.79	0	2	0	119.1	139.4	127.6	113.8	132.3	123	118.3	124.2	126	149.8	135.8	120.9	134.8	153.9	1	
FALSE	Medium	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA11675_R8	Montipora_capitata_PredGene_adi2mcaRNA11675_R8	0.027	FALSE	1.252	3	1	1	1	274	31.4	9.47	1.76	1	0	10	8.5	9.4	7.9	14.4	10.1	4.4	7.1	11.1	8.1	8.8	21.6	8.8	12.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g31853	Montipora_capitata_PredGene_g31853	0	FALSE	55.498	17	14	21	14	998	109.1	7.66	24.27	14	0	827.7	790.9	743.6	771.3	804.8	777.9	836.4	858.7	837.3	870	909.3	1074.4	848.6	935.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g41683	Montipora_capitata_PredGene_g41683	0	FALSE	51.337	29	10	12	10	523	56.7	5.68	17.66	10	0	213.2	175	205.2	159.3	171.2	175.7	168.9	167.4	184.4	187.4	164.3	135.1	218.2	201.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g53623	Montipora_capitata_PredGene_g53623	0	FALSE	37.718	19	6	13	6	326	37.8	5.27	22.14	6	0	83.3	81.4	72.7	81.7	89.6	87.1	72	75.7	66.1	80.1	83.9	89.6	74.8	88.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g67849	Montipora_capitata_PredGene_g67849	0	FALSE	28.741	8	9	9	9	1319	147.6	6.74	7.7	9	0	113.3	118.1	99	118.3	108.3	108.2	102.3	102.6	105.7	127.3	112	138.4	86.8	109.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g25094	Montipora_capitata_PredGene_g25094	0	FALSE	11.012	1	3	3	3	2798	307.6	6.71	2.51	3	0	7.8	14.1	10.4	9.3	15.1	8.1	5.3	2.2	6.2	7.9	7.4	12.4	11.6	9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g61692	Montipora_capitata_PredGene_g61692	0	FALSE	8.722	6	2	2	2	384	42.5	4.86	0	2	0	104.4	107	92.3	105.9	85.7	77.2	78	113.2	61.3	114.6	114.9	93.9	91.7	92	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA1047_R0	Montipora_capitata_PredGene_adi2mcaRNA1047_R0	0	FALSE	7.144	7	1	1	1	228	25.4	7.64	2.98	1	0	43.3	38.5	38.7	37.7	46.2	42.7	34.3	47.2	37.1	45.4	47.1	41.8	33.5	37.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA21567_R0	Montipora_capitata_PredGene_adi2mcaRNA21567_R0	0	FALSE	6.235	2	2	4	2	739	82.9	5.48	2.69	2	0	132.5	105.3	105.3	116	81.7	88.2	91.7	60.9	64.5	122.6	74.8	80.8	103	107.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g23798	Montipora_capitata_PredGene_g23798	0	FALSE	39.873	27	12	15	12	403	46.2	7.78	8.5	12	0	662.2	759.7	661.4	668.1	615.1	674.5	676.9	570.9	662.2	788.4	612.4	631.3	604.6	710.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g31110	Montipora_capitata_PredGene_g31110	0	FALSE	14.114	4	5	5	5	1261	138.3	8.06	2.48	5	0	175	196.2	173.7	173.5	192.6	205.4	162.9	191.3	170.9	172.5	143	97.1	197.2	140.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA16122_R3	Montipora_capitata_PredGene_adi2mcaRNA16122_R3	0	FALSE	60.041	17	9	14	9	821	88.9	8.79	23.3	9	0	508	488.8	506.3	431.3	570.8	415.1	417.6	418.2	449	483.2	297.2	574.6	596.6	421	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g5328	Montipora_capitata_PredGene_g5328	0	FALSE	49.431	25	8	22	8	336	37.2	6.6	20.83	8	0	793.5	961.9	883.1	760.7	734.3	765.1	934.5	1057.2	619.8	903.8	907.6	718.3	733.6	712.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g62729	Montipora_capitata_PredGene_g62729	0	FALSE	27.123	4	4	9	4	1426	160	6.51	8.77	4	0	209	226.6	224.8	185.4	207.6	193.2	196.2	176.5	243.3	196.9	225.4	219.4	164.5	187.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g55048	Montipora_capitata_PredGene_g55048	0	FALSE	15.568	9	6	6	6	1000	112.1	6.74	4.72	6	0	34.8	43.8	37.3	36	49.3	38	48.7	39.1	56.2	44.5	64.9	36.9	51.6	58.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g23754	Montipora_capitata_PredGene_g23754	0	FALSE	12.781	17	2	2	2	203	23.6	4.4	5.43	2	0	114.4	112.3	100.5	112.5	132.6	126.9	82.7	91.8	53.3	105.6	86.6	111	102.4	125.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g60355	Montipora_capitata_PredGene_g60355	0	FALSE	11.323	9	4	4	4	446	51.2	6.23	1.79	4	0	73.4	40	44.8	57.8	62.3	45.7	29	38.6	49.7	36.1	33.1	17.6	84.1	64	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA1896_R0	Montipora_capitata_PredGene_adi2mcaRNA1896_R0	0	FALSE	9.775	6	3	4	3	689	79	6.33	1.71	3	0	51.4	57.2	47.9	54	57.4	50.3	42.7	39.3	43.4	52.6	47.3	53.5	60.4	63.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g16463	Montipora_capitata_PredGene_g16463	0	FALSE	5.689	12	2	2	2	185	21	5.36	2.15	2	0	56.3	52.9	51.4	50.9	74.3	61	47.7	31.2	42.4	37.6	42.1	51.4	52.8	62.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA18940_R1	Montipora_capitata_PredGene_adi2mcaRNA18940_R1	0	FALSE	4.713	16	2	2	1	107	12.2	8.75	1.68	2	0	18.3	16.6	14	19.1	23.3	16.6	17.1	20.5	13.5	23.2	15.9		20.8	15.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g71046	Montipora_capitata_PredGene_g71046	0	FALSE	57.642	29	9	17	9	496	54.7	5.48	21.3	9	0	115.8	134.5	118.8	115.7	114.2	114.8	117.9	136.4	148.8	143.7	146	116.9	108.3	133.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA27975_R2	Montipora_capitata_PredGene_adi2mcaRNA27975_R2	0	FALSE	18.084	59	4	8	2	86	9.6	7.52	16.69	4	2	110.1	191.6	326.9	56.9	100.2	126.5	94.7	92.9	543.9	416.7	72.2	444.8	218.5	272.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA15713_R0	Montipora_capitata_PredGene_adi2mcaRNA15713_R0	0	FALSE	15.339	10	4	4	4	624	67.9	5.82	5.77	4	0	50.2	73.2	51.4	63.1	84.1	70	59	100	58.5	100.2	87.9	136.7	75.2	89.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g36798	Montipora_capitata_PredGene_g36798	0	FALSE	14.352	2	5	7	5	2649	295.8	7.53	3.44	5	0	24.6	38.3	26	31.9	37.7	33.3	28.9	27.2	36.3	43.4	40	42.1	35.2	33.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g41731	Montipora_capitata_PredGene_g41731	0	FALSE	12.109	8	3	5	3	361	42.3	6.84	2.19	3	0	382.5	373	366.3	343.3	314	317.5	359.7	363.1	872.2	316.6	345.6	488.8	369.1	402.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g69054	Montipora_capitata_PredGene_g69054	0	FALSE	5.819	8	3	3	3	354	39.3	7.4	2.78	3	0	45.7	54	50.7	42.9	46	46.5	55	36.9	46.2	43.2	31.5	42.3	38.5	56.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g29850	Montipora_capitata_PredGene_g29850	0	FALSE	79.139	17	25	27	25	2964	320.5	5.87	16.28	25	0	626.8	835.6	794.7	581.8	876.6	945.1	950.2	932.4	554.4	730.1	829.7	774.4	851.5	818.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g64621	Montipora_capitata_PredGene_g64621	0	FALSE	59.879	42	10	13	10	296	33.2	5.25	21.78	10	0	381.9	479	441.9	366	388	371.4	498.9	486.9	417.1	357.9	377	444.7	442.1	406.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g9989	Montipora_capitata_PredGene_g9989	0	FALSE	38.428	7	12	13	1	1715	190.9	4.61	6.63	12	0	21.1	25.6	20.3	23.6	30.3	28.9	22.4	16.3	10	18.6	15.8	19.4	19.9	25.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g28888	Montipora_capitata_PredGene_g28888	0	FALSE	30.248	9	5	23	5	535	59.2	5.97	12.83	5	0	727.4	813.8	775.2	674.2	710.9	641.3	767.3	713.6	544.8	722.7	897.7	424.9	805.2	732.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g1138	Montipora_capitata_PredGene_g1138	0	FALSE	10.63	8	3	3	3	491	54	5.96	1.98	3	0	530.7	590.2	485.6	570.2	570.9	663.1	676.9	582.3	766.9	655.8	637.5	847.2	394.9	520.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g54912	Montipora_capitata_PredGene_g54912	0	FALSE	5.013	19	2	2	2	101	11.6	6.28	2.42	2	0	167.5	134.5	132.8	149.9	173.5	143.2	163.5	165.9	123.2	167.6	197.6	86.4	223.4	138.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g18170	Montipora_capitata_PredGene_g18170	0	FALSE	48.875	59	9	21	2	203	22.3	5.44	11.71	9	8	1054	1090.2	957.2	1064	1164.3	1172.2	878.8	898.8	940.2	1078.8	901.6	1005.6	1086.8	1089.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g67780	Montipora_capitata_PredGene_g67780	0	FALSE	39.333	24	6	8	6	321	36.3	6.52	11.53	6	0	494.5	518.4	480.1	472.5	572.9	559.8	475.4	507.8	533.4	507.5	474.7	467.9	491.8	481.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g67732	Montipora_capitata_PredGene_g67732	0	FALSE	37.923	20	10	14	10	510	56.1	6.29	3.89	10	0	516.9	499.8	479	477.9	464.7	470.5	496	425.1	463.4	488.6	451.3	401.6	411.5	468.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA40027_R0	Montipora_capitata_PredGene_adi2mcaRNA40027_R0	0	FALSE	23.577	26	3	6	3	158	17.9	4.41	10.56	3	0	109.5	111.2	104.2	103.4	100.4	105.7	116.2	87.4	75.8	114.9	86.9	61.8	107.1	96.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g24242	Montipora_capitata_PredGene_g24242	0	FALSE	21.214	21	5	7	5	277	31.4	5.57	6.31	5	0	108.7	127.4	116.7	105.1	94.9	107	95.1	92.8	79.8	113.2	74.8	93.9	82.8	109.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g46302	Montipora_capitata_PredGene_g46302	0	FALSE	18.955	20	4	21	3	198	21.2	10.71	0	4	0	921.3	859.6	856.9	818.4	872.5	816.9	781.6	617.1	800.5	716.7	667.6	866.3	837.3	785.8	1	Met-loss [N-Term]
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA1712_R1	Montipora_capitata_PredGene_adi2mcaRNA1712_R1	0	FALSE	8.784	2	4	4	4	2345	260.7	8	2.25	4	0	31.5	30.3	27.2	31	33.2	34.3	27.6	28.4	17.5	33.4	31.6	29.3	31.5	36.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g32462	Montipora_capitata_PredGene_g32462	0	FALSE	6.64	19	3	3	3	150	17.6	10.36	0	3	0	425.9	333.6	242.7	518	463.7	246.3	305.6	782	485.8	694.1	963.7	713.2	352.6	344.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g48087	Montipora_capitata_PredGene_g48087	0.001	FALSE	4.632	5	2	2	2	449	49.8	6.73	1.77	2	0	125.8	96.2	92.8	115.4	100.3	108.5	71	75.8	97	100.3	67.5	83.9	88.6	77.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g42221	Montipora_capitata_PredGene_g42221	0	FALSE	111.304	37	17	30	16	527	57.7	5.86	15.64	17	1	2026.1	2206.3	2004.8	1977.3	2231	2566.6	1772.5	1713.8	1777.3	1863.9	1686.2	2308.6	1759.3	1897.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g45837	Montipora_capitata_PredGene_g45837	0	FALSE	19.578	17	5	7	5	319	37.1	5.74	8.67	5	0	392.5	450.8	402.5	390.5	442.8	453.1	547.2	623.4	384.5	450.6	512.2	495.8	514.1	399.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g18496	Montipora_capitata_PredGene_g18496	0	FALSE	12.361	10	5	5	5	501	57	7.99	0	5	0	71.5	120.2	97.3	78.5	99.9	89.2	53.1	77.8	89.5	79.8	61.3	127.7	72.4	57.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g25958	Montipora_capitata_PredGene_g25958	0	FALSE	4.765	10	2	2	2	336	35.2	6.55	2.71	2	0	45	56.1	67.6	33.1	52.1	49.2	47.2	47.8	27	64.2	41.1	31.1	85.6	66.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g49136	Montipora_capitata_PredGene_g49136	0.001	FALSE	3.961	5	1	1	1	213	24.3	7.97	0	1	0	25	35.1	33.1	23.6	33.9	28.3	23.4	29.4	23.1	32.2	20.9	23.6	33.8	34.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g52106	Montipora_capitata_PredGene_g52106	0.004	FALSE	2.1	1	1	1	1	640	72.9	7.08	0	1	0	21	17.8	18.2	18.2	17.6	24	11.3	9.3	15.7	23	13.2	12	16.8	17.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g64234	Montipora_capitata_PredGene_g64234	0	FALSE	80.401	17	17	23	17	1189	133.2	6.54	17.62	17	0	1237.2	1434.6	1299.7	1214.5	1290.4	1316.2	1333.2	1403.8	753.3	1147.9	1041.4	3648.4	1350.2	1459.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g13103	Montipora_capitata_PredGene_g13103	0	FALSE	41.884	16	14	19	14	1062	119.8	5.57	8.62	14	0	761.6	721.2	639.3	764.3	665.4	648.7	704	738.6	764.4	879.2	866.8	808.3	744	790.6	1	
